"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2003",52.1912794166873,
"CHN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2004",49.9979609516054,
"CHN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2005",49.644216360442,
"CHN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2006",48.7266363924289,
"CHN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2007",48.1111827327177,
"CHN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2008",48.417075809583,
"CHN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2009",48.7042408463042,
"CHN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2010",47.9441268584121,
"CHN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2011",48.1555526681343,
"CHN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2012",49.0440788740763,
"CHN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2013",50.2510611113809,
"CHN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2014",50.7743374348219,
"CHN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2015",51.5887449695743,
"CHN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2016",51.6069438290793,
"NLD","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1970",34.960294612414,"E"
"NLD","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1971",36.2817150506649,"E"
"NLD","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1972",36.4687742762109,"E"
"NLD","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1973",37.3341945841285,"E"
"NLD","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1974",37.5554702413595,"E"
"NLD","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1975",40.87824466238,"E"
"NLD","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1976",40.3835630683464,"E"
"NLD","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1977",41.6676644679911,"E"
"NLD","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1978",42.1559140226824,"E"
"NLD","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1979",42.7152509507401,"E"
"NLD","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1980",42.2841026128242,"E"
"NLD","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1981",41.1684052570654,"E"
"NLD","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1982",41.2666649242703,"E"
"NLD","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1983",40.544233149695,"E"
"NLD","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1984",38.5356471778687,"E"
"NLD","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1985",38.60977406023,"E"
"NLD","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1986",39.2464436648133,"E"
"NLD","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1987",39.9942553483443,"E"
"NLD","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1988",39.4848158749823,"E"
"NLD","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1989",38.7123138909649,"E"
"NLD","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1990",39.1487428326188,"E"
"NLD","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1991",39.5050952113401,"E"
"NLD","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1992",40.436353859637,"E"
"NLD","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1993",40.9167956235491,"E"
"NLD","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1994",40.4640236619583,"E"
"NLD","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1995",40.4612495572619,
"NLD","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1996",40.7697792738392,
"NLD","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1997",40.6600767125921,
"NLD","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1998",41.1340452773909,
"NLD","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1999",42.1768128357042,
"NLD","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2000",42.4522955311557,
"NLD","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2001",42.4920075835022,
"NLD","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2002",43.0451790166684,
"NLD","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2003",43.5987841680186,
"NLD","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2004",43.1008214516969,
"NLD","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2005",42.4022271334204,
"NLD","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2006",41.5620089668182,
"NLD","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2007",41.6008904896788,
"NLD","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2008",42.1402970675344,
"NLD","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2009",44.1389203203935,
"NLD","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2010",43.4138399387059,
"NLD","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2011",43.7033345677896,
"NLD","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2012",44.0299771647728,
"NLD","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2013",43.9326919687297,
"NLD","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2014",43.7425390285278,
"NLD","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2015",43.0589448082019,
"NLD","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2016",43.5106423197611,
"NLD","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2017",43.341707403343,
"NLD","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2018",43.4211818108317,
"NLD","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2019",43.7200027695077,"E"
"SVK","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1993",43.8880604430982,"E"
"SVK","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1994",43.7738347722732,"E"
"SVK","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1995",45.3052978902145,
"SVK","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1996",46.3073097292138,
"SVK","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1997",47.7378728295906,
"SVK","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1998",47.4161445155342,
"SVK","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1999",45.4643409670018,
"SVK","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2000",45.5424219591085,
"SVK","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2001",43.9235426510278,
"SVK","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2002",43.8278135336641,
"SVK","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2003",42.8880778526136,
"SVK","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2004",40.7724661813804,
"SVK","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2005",41.0882006733467,
"SVK","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2006",39.9414315899463,
"SVK","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2007",39.3299779846677,
"SVK","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2008",39.1810230802701,
"SVK","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2009",41.4329838662189,
"SVK","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2010",40.3718584609551,
"SVK","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2011",40.6198823806782,
"SVK","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2012",40.1578763413358,
"SVK","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2013",40.6769540888821,
"SVK","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2014",41.4807548559619,
"SVK","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2015",42.308623384776,
"SVK","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2016",43.7226370254939,
"SVK","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2017",45.5576448615209,
"SVK","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2018",46.5952330336655,
"SVK","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2019",47.8392549060497,
"SVN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1995",63.2951061589653,
"SVN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1996",61.4747359548059,
"SVN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1997",58.5559129979567,
"SVN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1998",57.6511750358831,
"SVN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1999",56.8617808678639,
"SVN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2000",57.8737530939395,
"SVN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2001",57.9645172687784,
"SVN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2002",57.447813744964,
"SVN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2003",56.9010786876284,
"SVN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2004",57.0010025069523,
"SVN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2005",57.1558942833783,
"SVN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2006",56.602697727307,
"SVN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2007",55.994938508225,
"SVN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2008",57.0810152871496,
"SVN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2009",59.2169902782344,
"SVN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2010",60.0077545545537,
"SVN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2011",58.6439876003774,
"SVN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2012",58.7348500336864,
"SVN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2013",57.3599450075727,
"SVN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2014",56.5842814910069,
"SVN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2015",56.3691449656317,
"SVN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2016",56.9975630921503,
"SVN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2017",56.8354556119288,
"SVN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2018",57.1201983485906,
"SVN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2019",58.0580748201171,
"SVN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1995",1.148889492588,
"SVN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1996",1.09208996399495,
"SVN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1997",1.02038948981028,
"SVN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1998",0.987308198617257,
"SVN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1999",0.816823016962147,
"SVN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2000",0.759791669367488,
"SVN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2001",0.662372160733714,
"SVN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2002",0.63288619876138,
"SVN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2003",0.589454282195281,
"SVN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2004",0.547383780164264,
"SVN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2005",0.506592763921472,
"SVN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2006",0.418292942284237,
"SVN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2007",0.39861344307252,
"SVN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2008",0.377971910386341,
"SVN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2009",0.389101048326569,
"SVN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2010",0.373057030837244,
"SVN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2011",0.344745846781337,
"SVN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2012",0.348172941880787,
"SVN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2013",0.330002496702355,
"SVN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2014",0.336207329668873,
"SVN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2015",0.33488516353903,
"SVN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2016",0.304588912678905,
"SVN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2017",0.290094390419868,
"SVN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2018",0.299582881216956,
"SVN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2019",0.293223100450521,
"JPN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1970",41.2517774264336,"E"
"JPN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1971",44.4503792409568,"E"
"JPN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1972",44.8625070923928,"E"
"JPN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1973",45.783744057726,"E"
"JPN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1974",48.9778660561512,"E"
"JPN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1975",51.8412657054699,"E"
"JPN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1976",51.9662231078445,"E"
"JPN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1977",52.4139915044312,"E"
"JPN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1978",51.4395711837963,"E"
"JPN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1979",51.1215816930586,"E"
"JPN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1980",51.3036781024882,"E"
"JPN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1981",51.970746033137,"E"
"JPN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1982",52.206545889035,"E"
"JPN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1983",52.6958589022073,"E"
"JPN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1984",52.344729963938,"E"
"JPN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1985",51.301776605983,"E"
"JPN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1986",51.1933432249037,"E"
"JPN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1987",50.421725619289,"E"
"JPN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1988",49.7775348733693,"E"
"JPN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1989",49.714281997049,"E"
"JPN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1990",49.8525613293477,"E"
"JPN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1991",50.5783818731194,"E"
"JPN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1992",50.864822903747,"E"
"JPN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1993",51.6313377280999,"E"
"JPN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1994",52.2198698514886,
"JPN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1995",52.1583331057326,
"JPN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1996",51.6372207906285,
"JPN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1997",52.1346613987953,
"JPN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1998",51.8438207020934,
"JPN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1999",51.5012871900153,
"JPN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2000",51.0590362423293,
"JPN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2001",51.1142333607357,
"JPN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2002",49.808339712965,
"JPN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2003",49.3944261695056,
"JPN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2004",48.8053739227299,
"JPN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2005",49.0423587213491,
"JPN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2006",49.5342411586081,
"JPN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2007",49.3792626512358,
"JPN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2008",50.864476254893,
"JPN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2009",51.5751050148408,
"JPN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2010",50.6408270928857,
"JPN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2011",51.9748019205743,
"JPN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2012",51.5980144649962,
"JPN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2013",51.0962190022491,
"JPN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2014",50.9491846971851,
"JPN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2015",49.8224738944724,
"JPN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2016",50.6628647461982,
"JPN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2017",50.6534638423434,
"JPN","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2018",52.0259561325216,
"FRA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1970",20.5322782699604,
"FRA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1971",20.6196132864198,
"FRA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1972",20.4268535478219,
"FRA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1973",20.481957891309,
"FRA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1974",20.702636899431,
"FRA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1975",21.2874554285741,
"FRA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1976",21.0480068315986,
"FRA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1977",20.7173385279623,
"FRA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1978",20.044082587378,
"FRA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1979",19.8012011706036,
"FRA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1980",19.7005074252819,
"FRA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1981",19.3206508618608,
"FRA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1982",18.8516986191845,
"FRA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1983",18.4323618305195,
"FRA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1984",17.9623087851036,
"FRA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1985",17.5793062555588,
"FRA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1986",16.9124422695527,
"FRA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1987",16.7054965576941,
"FRA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1988",16.2019296067056,
"FRA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1989",15.8357419057935,
"FRA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1990",15.8452640400571,
"FRA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1991",15.8478312575348,
"FRA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1992",15.6042749289146,
"FRA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1993",15.3066484422704,
"FRA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1994",14.9835210782626,
"FRA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1995",14.8112221509123,
"FRA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1996",14.5713615469055,
"FRA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1997",14.2584684812711,
"FRA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1998",13.8014044452839,
"FRA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1999",13.6464244677094,
"FRA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2000",13.3928605087229,
"FRA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2001",13.2041103571057,
"FRA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2002",13.0426088294109,
"FRA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2003",12.8724307172518,
"FRA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2004",12.6715774227013,
"FRA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2005",12.5109310030673,
"FRA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2006",12.357536942478,
"FRA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2007",12.116767125143,
"FRA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2008",12.1116351192684,
"FRA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2009",12.1666027665421,
"FRA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2010",11.9243626897469,
"FRA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2011",11.8188363735899,
"FRA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2012",11.8011544665591,
"FRA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2013",11.7774592715917,
"FRA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2014",11.6574046688771,
"FRA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2015",11.4630697557162,
"FRA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2016",11.3538228857316,
"FRA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2017",11.3123366122077,
"FRA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2018",11.2580740430235,"E"
"FRA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2019",10.966241421976,"E"
"NOR","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1970",19.390616393771,
"NOR","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1971",19.9943690523115,
"NOR","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1972",19.8617679156057,
"NOR","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1973",19.3267994146082,
"NOR","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1974",19.4861899356792,
"NOR","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1975",20.284212961433,
"NOR","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1976",20.1667969768048,
"NOR","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1977",20.0691114899139,
"NOR","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1978",19.5497005101049,
"NOR","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1979",18.1721470424399,
"NOR","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1980",16.9787186190998,
"NOR","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1981",16.317798151562,
"NOR","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1982",15.9827621633929,
"NOR","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1983",15.1811801937362,
"NOR","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1984",14.7244214946578,
"NOR","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1985",14.7475996508583,
"NOR","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1986",16.3176744046847,
"NOR","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1987",16.7999520608392,
"NOR","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1988",16.5830044453616,
"NOR","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1989",14.9586067264667,
"NOR","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1990",14.2563248401909,
"NOR","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1991",13.4862541067916,
"NOR","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1992",13.4403109105436,
"NOR","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1993",13.0806588961626,
"NOR","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1994",13.2944379121722,
"NOR","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1995",13.2791837330897,
"NOR","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1996",12.9289891358635,
"NOR","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1997",13.2828209885458,
"NOR","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1998",14.3949657906936,
"NOR","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1999",13.8324925090615,
"NOR","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2000",11.6191552194393,
"NOR","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2001",11.8362904702257,
"NOR","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2002",12.4785023009525,
"NOR","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2003",12.2282794151853,
"NOR","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2004",11.5665599793867,
"NOR","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2005",11.1695639000181,
"NOR","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2006",11.2622240965963,
"NOR","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2007",11.9956768534244,
"NOR","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2008",11.7784902852672,
"NOR","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2009",12.7563046999826,
"NOR","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2010",12.0269510877877,
"NOR","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2011",11.9464590836519,
"NOR","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2012",12.2549647275746,
"NOR","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2013",12.7087129685198,
"NOR","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2014",13.0085897652724,
"NOR","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2015",13.2343582850039,
"NOR","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2016",13.2185586231415,
"NOR","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2017",12.6238520672892,
"NOR","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2018",12.3985080419293,
"NOR","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2019",13.2534071016266,
"AUT","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1970",49.0392095201561,"E"
"AUT","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1971",50.748168769252,"E"
"AUT","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1972",50.5286173989692,"E"
"AUT","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1973",55.8832756104867,"E"
"AUT","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1974",56.7451758813457,"E"
"AUT","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1975",59.5969068995432,"E"
"AUT","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1976",59.1253771926198,"E"
